MatchID,RoundID,Country,Year,Winner,Runners.Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,TotalAttendance,Datetime,Stage,Stadium,City,Home.Team.Name,Home.Team.Goals,Away.Team.Goals,Away.Team.Name,Win.conditions,Attendance,Half.time.Home.Goals,Half.time.Away.Goals,Referee,Referee_Country_Initials,Assistant.1,Assistant1_Country_Initials,Assistant.2,Assistante2_Country_Initials,Home.Team.Initials,Away.Team.Initials,Team.Initials,Coach.Name,Coach_Country_Initials,Line.up,Shirt.Number,Player.Name,Position,Event
1388,,,,,,,,,,,,1958-06-11T19:00:00Z,Group 2,Arosvallen,Vasteras ,Yugoslavia,3,2,France, ,12217,1,1, Benjamin GRIFFITHS,WAL, Paul WYSSLING,SUI, Georg DRAGVOLL,NOR,YUG,FRA,YUG, Aleksandar TIRNANIC,YUG,true,1,Vladimir BEARA,GK,
1389,,,,,,,,,,,,1958-06-15T19:00:00Z,Group 1,Malmo Stadion,MalmÃ¯Â¿Â½ ,Germany FR,2,2,Northern Ireland, ,21990,1,1, CAMPOS Joaquim FERNANDES,POR, Sten AHLNER,SWE, Leo HELGE,DEN,FRG,NIR,FRG, Sepp HERBERGER,FRG,true,1,Fritz HERKENRATH,GK,
1390,488,,,,,,,,,,,1958-06-24T19:00:00Z,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,3,1,Germany FR, ,49471,1,1, Istvan ZSOLT,HUN, Fritz SEIPELT,AUT, Arthur ELLIS,ENG,SWE,FRG,SWE, George RAYNOR,ENG,true,1,Kalle SVENSSON,GK,
1391,220,,,,,,,,,,,1958-06-11T19:00:00Z,Group 1,Olympia Stadium,Helsingborg ,Germany FR,2,2,Czechoslovakia, ,25000,0,2, Arthur ELLIS,ENG, Reginald LEAFE,ENG, Fritz SEIPELT,AUT,FRG,TCH,FRG, Sepp HERBERGER,FRG,true,1,Fritz HERKENRATH,GK,
1392,221,,,,,,,,,,,1958-06-19T19:00:00Z,Quarter-finals,Malmo Stadion,MalmÃ¯Â¿Â½ ,Germany FR,1,0,Yugoslavia, ,20055,1,0, Paul WYSSLING,SUI, CAMPOS Joaquim FERNANDES,POR, Leo HELGE,DEN,FRG,YUG,FRG, Sepp HERBERGER,FRG,true,1,Fritz HERKENRATH,GK,
1403,220,,,,,,,,,,,1958-06-15T19:00:00Z,Group 3,Jarnvallen,Sandviken ,Hungary,4,0,Mexico, ,13300,1,0, Arne ERIKSSON,FIN, Jose Maria CODESAL,URU, Jack MOWAT,SCO,HUN,MEX,HUN, Lajos BAROTI,HUN,true,22,Istvan ILKU,GK,
1406,,,,,,,,,,,,1958-06-12T19:00:00Z,Group 3,Rasunda Stadium,Solna ,Sweden,2,1,Hungary, ,38850,1,0, Jack MOWAT,SCO, NUFFEL Lucien VAN,BEL, Georg DRAGVOLL,NOR,SWE,HUN,SWE, George RAYNOR,ENG,true,1,Kalle SVENSSON,GK,
1407,,,,,,,,,,,,1958-06-08T19:00:00Z,Group 3,Jarnvallen,Sandviken ,Hungary,1,1,Wales, ,15343,1,1, Jose Maria CODESAL,URU, Leo LEMESIC,YUG, NUFFEL Lucien VAN,BEL,HUN,WAL,HUN, Lajos BAROTI,HUN,true,1,Gyula GROSICS,GK,
1408,,,,,,,,,,,,1958-06-17T19:00:00Z,Group 3,Rasunda Stadium,Solna ,Wales,2,1,Hungary, ,2823,0,1, Nikolaj LATYCHEV,URS, Jose Maria CODESAL,URU, Arne ERIKSSON,FIN,WAL,HUN,WAL, James MURPHY,WAL,true,1,Jack KELSEY,GK,
1415,,,,,,,,,,,,1958-06-08T14:00:00Z,Group 3,Rasunda Stadium,Solna ,Sweden,3,0,Mexico, ,34107,1,0, Nikolaj LATYCHEV,URS, Jack MOWAT,SCO, Arne ERIKSSON,FIN,SWE,MEX,SWE, George RAYNOR,ENG,true,1,Kalle SVENSSON,GK,
1418,,,,,,,,,,,,1958-06-11T19:00:00Z,Group 3,Rasunda Stadium,Solna ,Mexico,1,1,Wales, ,15150,0,1, Leo LEMESIC,YUG, Nikolaj LATYCHEV,URS, Jose Maria CODESAL,URU,MEX,WAL,MEX, Antonio LOPEZ,ESP,true,1,Antonio CARBAJAL,GKC,
1421,,,,,,,,,,,,1958-06-08T19:00:00Z,Group 1,Orjans Vall,Halmstad ,Northern Ireland,1,0,Czechoslovakia, ,10647,1,0, Fritz SEIPELT,AUT, Arthur ELLIS,ENG, CAMPOS Joaquim FERNANDES,POR,NIR,TCH,NIR, Peter DOHERTY,NIR,true,1,Harry GREGG,GK,
1422,,,,,,,,,,,,1958-06-17T19:00:00Z,Group 1,Malmo Stadion,MalmÃ¯Â¿Â½ ,Northern Ireland,2,1,Czechoslovakia,Northern Ireland win after extra time ,6196,0,0, Maurice GUIGUE,FRA, CAMPOS Joaquim FERNANDES,POR, Sten AHLNER,SWE,NIR,TCH,NIR, Peter DOHERTY,NIR,true,12,Norman UPRICHARD,GK,
1423,,,,,,,,,,,,1958-06-11T19:00:00Z,Group 2,Idrottsparken,NorrkÃ¯Â¿Â½Ping ,Paraguay,3,2,Scotland, ,11665,2,1, Vincenzo ORLANDINI,ITA, Juan GARDEAZABAL,ESP, Bengt ANDREN,SWE,PAR,SCO,PAR, Aurelio GONZALEZ,PAR,true,12,Samuel AGUILAR,GK,
1426,,,,,,,,,,,,1958-06-15T19:00:00Z,Group 2,Tunavallen,Eskilstuna ,Paraguay,3,3,Yugoslavia, ,13103,1,2, Martin MACKO,TCH, Benjamin GRIFFITHS,WAL, Juan GARDEAZABAL,ESP,PAR,YUG,PAR, Aurelio GONZALEZ,PAR,true,12,Samuel AGUILAR,GK,
1434,,,,,,,,,,,,1958-06-08T19:00:00Z,Group 2,Arosvallen,Vasteras ,Yugoslavia,1,1,Scotland, ,9591,1,0, Paul WYSSLING,SUI, Vincenzo ORLANDINI,ITA, Martin MACKO,TCH,YUG,SCO,YUG, Aleksandar TIRNANIC,YUG,true,1,Vladimir BEARA,GK,
1437,221,,,,,,,,,,,1958-06-19T19:00:00Z,Quarter-finals,Rasunda Stadium,Solna ,Sweden,2,0,Soviet Union, ,31900,0,0, Reginald LEAFE,ENG, Juan BROZZI,ARG, Georg DRAGVOLL,NOR,SWE,URS,SWE, George RAYNOR,ENG,true,1,Kalle SVENSSON,GK,
1438,220,,,,,,,,,,,1958-06-15T14:00:00Z,Group 3,Rasunda Stadium,Solna ,Sweden,0,0,Wales, ,30287,0,0, NUFFEL Lucien VAN,BEL, Leo LEMESIC,YUG, Nikolaj LATYCHEV,URS,SWE,WAL,SWE, George RAYNOR,ENG,true,1,Kalle SVENSSON,GK,
1447,231,Chile,1962,,Czechoslovakia,Chile,Yugoslavia,89,16,32,893172,1962-05-30T15:00:00Z,Group 4,Estadio El Teniente-Codelco,Rancagua ,Argentina,1,0,Bulgaria, ,7134,1,0, Juan GARDEAZABAL,ESP, Fernando BUERGO,MEX, Raymond MORGAN,CAN,ARG,BUL,ARG, Juan Carlos LORENZO,ARG,true,1,Antonio ROMA,GK,
1450,,,,,,,,,,,,1962-06-02T15:00:00Z,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,3,1,Argentina, ,9794,2,0, Nikolaj LATYCHEV,URS, Adolfe Molina REGINATO,CHI, Raymond MORGAN,CAN,ENG,ARG,ENG, Walter WINTERBOTTOM,ENG,true,1,Ron SPRINGETT,GK,
1451,,,,,,,,,,,,1962-06-06T15:00:00Z,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,0,0,Argentina, ,7945,0,0, MALDONADO Arturo YAMASAKI,MEX, R. BULNES,CHI, Juan GARDEAZABAL,ESP,HUN,ARG,HUN, Lajos BAROTI,HUN,true,1,Gyula GROSICS,GKC,
1458,514,,,,,,,,,,,1962-06-13T14:30:00Z,Semi-finals,Nacional,Santiago De Chile ,Brazil,4,2,Chile, ,76594,2,1, MALDONADO Arturo YAMASAKI,MEX, Esteban MARINO,URU, Luis Antonio VENTRE,ARG,BRA,CHI,BRA, Aymore MOREIRA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1459,232,,,,,,,,,,,1962-06-10T14:30:00Z,Quarter-finals,Estadio Sausalito,Vina Del Mar ,Brazil,3,1,England, ,17736,1,1, Pierre SCHWINTE,FRA, Gottfried DIENST,SUI, Sergio BUSTAMANTE,CHI,BRA,ENG,BRA, Aymore MOREIRA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1460,231,,,,,,,,,,,1962-06-06T15:00:00Z,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2,1,Spain, ,18715,0,1, Sergio BUSTAMANTE,CHI, Esteban MARINO,URU, Jose Antonio SUNDHEIM,COL,BRA,ESP,BRA, Aymore MOREIRA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1461,,,,,,,,,,,,1962-05-30T15:00:00Z,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2,0,Mexico, ,10484,0,0, Gottfried DIENST,SUI, Carl STEINER,AUT, Pierre SCHWINTE,FRA,BRA,MEX,BRA, Aymore MOREIRA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1462,,,,,,,,,,,,1962-06-02T15:00:00Z,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,0,0,Czechoslovakia, ,14903,0,0, Pierre SCHWINTE,FRA, Artur MASSARO,CHI, Gottfried DIENST,SUI,BRA,TCH,BRA, Aymore MOREIRA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1463,3480,,,,,,,,,,,1962-06-17T14:30:00Z,Final,Nacional,Santiago De Chile ,Brazil,3,1,Czechoslovakia, ,68679,1,1, Nikolaj LATYCHEV,URS, Leo HORN,NED, Bob DAVIDSON,SCO,BRA,TCH,BRA, Aymore MOREIRA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1464,231,,,,,,,,,,,1962-06-07T15:00:00Z,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,0,0,Bulgaria, ,5700,0,0, Arthur BLAVIER,BEL, Adolfe Molina REGINATO,CHI, R. BULNES,CHI,ENG,BUL,ENG, Walter WINTERBOTTOM,ENG,true,1,Ron SPRINGETT,GK,
1470,,,,,,,,,,,,1962-06-03T15:00:00Z,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,6,1,Bulgaria, ,7442,4,0, Juan GARDEAZABAL,ESP, Bob DAVIDSON,SCO, Luis SILVA,CHI,HUN,BUL,HUN, Lajos BAROTI,HUN,true,22,Istvan ILKU,GK,
1471,,,,,,,,,,,,1962-06-06T15:00:00Z,Group 2,Nacional,Santiago De Chile ,Germany FR,2,0,Chile, ,67224,1,0, Bob DAVIDSON,SCO, Ken ASTON,ENG, Leo HORN,NED,FRG,CHI,FRG, Sepp HERBERGER,FRG,true,22,Wolfgang FAHRIAN,GK,
1472,,,,,,,,,,,,1962-06-02T15:00:00Z,Group 2,Nacional,Santiago De Chile ,Chile,2,0,Italy, ,66057,0,0, Ken ASTON,ENG, Leo GOLDSTEIN,USA, Fernando BUERGO,MEX,CHI,ITA,CHI, Fernando RIERA,CHI,true,1,Misael ESCUTI,GK,
1473,,,,,,,,,,,,1962-05-30T15:00:00Z,Group 2,Nacional,Santiago De Chile ,Chile,3,1,Switzerland, ,65006,1,1, Ken ASTON,ENG, Arthur BLAVIER,BEL, MALDONADO Arturo YAMASAKI,MEX,CHI,SUI,CHI, Fernando RIERA,CHI,true,1,Misael ESCUTI,GK,
1474,232,,,,,,,,,,,1962-06-10T14:30:00Z,Quarter-finals,Carlos Dittborn,Arica ,Chile,2,1,Soviet Union, ,17268,2,1, Leo HORN,NED, FILHO Joao ETZEL,BRA, Karol GALBA,TCH,CHI,URS,CHI, Fernando RIERA,CHI,true,1,Misael ESCUTI,GK,
1475,3481,,,,,,,,,,,1962-06-16T14:30:00Z,Match for third place,Nacional,Santiago De Chile ,Chile,1,0,Yugoslavia, ,66697,0,0, Juan GARDEAZABAL,ESP, Albert DUSCH,GER, Andor DOROGI,HUN,CHI,YUG,CHI, Fernando RIERA,CHI,true,12,Adan GODOY,GK,
1478,231,,,,,,,,,,,1962-06-03T15:00:00Z,Group 1,Carlos Dittborn,Arica ,Soviet Union,4,4,Colombia, ,8040,3,1, FILHO Joao ETZEL,BRA, Andor DOROGI,HUN, Carlos ROBLES,CHI,URS,COL,URS, Gavril KACHALIN,URS,true,1,Lev YASHIN,GK,
1479,,,,,,,,,,,,1962-05-30T15:00:00Z,Group 1,Carlos Dittborn,Arica ,Uruguay,2,1,Colombia, ,7908,0,1, Andor DOROGI,HUN, FILHO Joao ETZEL,BRA, Karol GALBA,TCH,URU,COL,URU, Juan Carlos CORAZZO,URU,true,1,Roberto Eduardo SOSA,GK,
1480,,,,,,,,,,,,1962-06-07T15:00:00Z,Group 1,Carlos Dittborn,Arica ,Yugoslavia,5,0,Colombia, ,7167,2,0, Carlos ROBLES,CHI, Cesare JONNI,ITA, Karol GALBA,TCH,YUG,COL,YUG, Ljubomir LOVRIC,YUG,true,1,Milutin SOSKIC,GK,
1490,,,,,,,,,,,,1962-05-31T15:00:00Z,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,2,1,England, ,7938,1,0, Leo HORN,NED, Arthur BLAVIER,BEL, Leo GOLDSTEIN,USA,HUN,ENG,HUN, Lajos BAROTI,HUN,true,1,Gyula GROSICS,GKC,
1497,,,,,,,,,,,,1962-06-03T15:00:00Z,Group 3,Estadio Sausalito,Vina Del Mar ,Spain,1,0,Mexico, ,11875,0,0, Branko TESANIC,YUG, Claudio VICUNA,CHI, ROSBERG Walter Jose VAN,CUW,ESP,MEX,ESP, Helenio HERRERA,ARG,true,3,CARMELO,GK,
1498,,,,,,,,,,,,1962-05-31T15:00:00Z,Group 3,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,1,0,Spain, ,12700,0,0, Carl STEINER,AUT, Esteban MARINO,URU, ROSBERG Walter Jose VAN,CUW,TCH,ESP,TCH, Rudolf VYTLACIL,TCH,true,1,Viliam SCHROJF,GK,
1507,,,,,,,,,,,,,Group 2,Nacional,Santiago De Chile ,Germany FR,0,0,Italy, ,65440,0,0, Bob DAVIDSON,SCO, Raymond MORGAN,CAN, Luis Antonio VENTRE,ARG,FRG,ITA,FRG, Sepp HERBERGER,FRG,true,22,Wolfgang FAHRIAN,GK,
1510,,,,,,,,,,,,1962-06-03T15:00:00Z,Group 2,Nacional,Santiago De Chile ,Germany FR,2,1,Switzerland, ,64922,1,0, Leo HORN,NED, Nikolaj LATYCHEV,URS, Luis Antonio VENTRE,ARG,FRG,SUI,FRG, Sepp HERBERGER,FRG,true,22,Wolfgang FAHRIAN,GK,
1511,232,,,,,,,,,,,1962-06-10T14:30:00Z,Quarter-finals,Nacional,Santiago De Chile ,Yugoslavia,1,0,Germany FR, ,63324,0,0, MALDONADO Arturo YAMASAKI,MEX, Luis Antonio VENTRE,ARG, Jose Antonio SILVA,CHI,YUG,FRG,YUG, Ljubomir LOVRIC,YUG,true,1,Milutin SOSKIC,GK,
1525,,,,,,,,,,,,,Quarter-finals,Estadio El Teniente-Codelco,Rancagua ,Czechoslovakia,1,0,Hungary, ,11690,1,0, Nikolaj LATYCHEV,URS, Fernando BUERGO,MEX, Dimitar RUMENTCHEV,BUL,TCH,HUN,TCH, Rudolf VYTLACIL,TCH,true,1,Viliam SCHROJF,GK,
1532,231,,,,,,,,,,,1962-06-07T15:00:00Z,Group 2,Nacional,Santiago De Chile ,Italy,3,0,Switzerland, ,59828,1,0, Nikolaj LATYCHEV,URS, Bob DAVIDSON,SCO, Dimitar RUMENTCHEV,BUL,ITA,SUI,ITA, Paolo MAZZA,ITA,true,1,Lorenzo BUFFON,GKC,
1544,,,,,,,,,,,,,Group 3,Estadio Sausalito,Vina Del Mar ,Mexico,3,1,Czechoslovakia, ,10648,2,1, Gottfried DIENST,SUI, Branko TESANIC,YUG, Jose Antonio SUNDHEIM,COL,MEX,TCH,MEX, Ignacio TRELLEZ,MEX,true,1,Antonio CARBAJAL,GKC,
1559,514,,,,,,,,,,,1962-06-13T14:30:00Z,Semi-finals,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,3,1,Yugoslavia, ,5890,0,0, Gottfried DIENST,SUI, Carl STEINER,AUT, Cesare JONNI,ITA,TCH,YUG,TCH, Rudolf VYTLACIL,TCH,true,1,Viliam SCHROJF,GK,
1562,231,,,,,,,,,,,1962-06-06T15:00:00Z,Group 1,Carlos Dittborn,Arica ,Soviet Union,2,1,Uruguay, ,9973,1,0, Cesare JONNI,ITA, Andor DOROGI,HUN, Albert DUSCH,GER,URS,URU,URS, Gavril KACHALIN,URS,true,1,Lev YASHIN,GK,
1563,,,,,,,,,,,,1962-05-31T15:00:00Z,Group 1,Carlos Dittborn,Arica ,Soviet Union,2,0,Yugoslavia, ,9622,0,0, Albert DUSCH,GER, FILHO Joao ETZEL,BRA, Carlos ROBLES,CHI,URS,YUG,URS, Gavril KACHALIN,URS,true,1,Lev YASHIN,GK,
1564,,,,,,,,,,,,1962-06-02T15:00:00Z,Group 1,Carlos Dittborn,Arica ,Yugoslavia,3,1,Uruguay, ,8829,2,1, Karol GALBA,TCH, Albert DUSCH,GER, Cesare JONNI,ITA,YUG,URU,YUG, Ljubomir LOVRIC,YUG,true,1,Milutin SOSKIC,GK,
1577,239,England,1966,England,Germany FR,Portugal,Soviet Union,89,16,32,1563135,1966-07-23T15:00:00Z,Quarter-finals,Wembley Stadium,London ,England,1,0,Argentina, ,90584,0,0, Rudolf KREITLEIN,GER, Gottfried DIENST,SUI, Istvan ZSOLT,HUN,ENG,ARG,ENG, Alf RAMSEY,ENG,true,1,Gordon BANKS,GK,
1578,238,,,,,,,,,,,1966-07-13T19:30:00Z,Group 2,Villa Park,Birmingham ,Argentina,2,1,Spain, ,42738,0,0, Dimitar RUMENTCHEV,BUL, MALDONADO Arturo YAMASAKI,MEX, Konstantin ZECEVIC,YUG,ARG,ESP,ARG, Juan Carlos LORENZO,ARG,true,1,Antonio ROMA,GK,
1579,,,,,,,,,,,,1966-07-16T15:00:00Z,Group 2,Villa Park,Birmingham ,Germany FR,0,0,Argentina, ,46587,0,0, Konstantin ZECEVIC,YUG, CAMPOS Joaquim FERNANDES,POR, Bertil LOEOEW,SWE,FRG,ARG,FRG, Helmut SCHOEN,FRG,true,1,Hans TILKOWSKI,GK,
1582,,,,,,,,,,,,1966-07-19T19:30:00Z,Group 2,Hillsborough,Sheffield ,Argentina,2,0,Switzerland, ,32127,0,0, CAMPOS Joaquim FERNANDES,POR, Istvan ZSOLT,HUN, Tofik BAKHRAMOV,URS,ARG,SUI,ARG, Juan Carlos LORENZO,ARG,true,1,Antonio ROMA,GK,
1596,,,,,,,,,,,,1966-07-12T19:30:00Z,Group 3,Goodison Park,Liverpool ,Brazil,2,0,Bulgaria, ,47308,1,0, Kurt TSCHENSCHER,GER, George McCABE,ENG, John TAYLOR,ENG,BRA,BUL,BRA, Vicente FEOLA,BRA,true,1,GILMAR (Gilmar Dos Santos Neves),GK,
1597,,,,,,,,,,,,1966-07-15T19:30:00Z,Group 3,Goodison Park,Liverpool ,Hungary,3,1,Brazil, ,51387,1,1, Kenneth DAGNALL,ENG, Kevin HOWLEY,ENG, MALDONADO Arturo YAMASAKI,MEX,HUN,BRA,HUN, Lajos BAROTI,HUN,true,21,Jozsef GELEI,GK,
1598,,,,,,,,,,,,1966-07-19T19:30:00Z,Group 3,Goodison Park,Liverpool ,Portugal,3,1,Brazil, ,58479,2,0, George McCABE,ENG, Leo CALLAGHAN,WAL, Kenneth DAGNALL,ENG,POR,BRA,POR, Otto GLORIA,BRA,true,3,JOSE PEREIRA,GK,
1599,,,,,,,,,,,,1966-07-20T19:30:00Z,Group 3,Old Trafford Stadium,Manchester ,Hungary,3,1,Bulgaria, ,24129,2,1, Roberto GOICOECHEA,ARG, Juan GARDEAZABAL,ESP, Jose Maria CODESAL,URU,HUN,BUL,HUN, Lajos BAROTI,HUN,true,21,Jozsef GELEI,GK,
1602,,,,,,,,,,,,1966-07-16T15:00:00Z,Group 3,Old Trafford Stadium,Manchester ,Portugal,3,0,Bulgaria, ,25438,2,0, Jose Maria CODESAL,URU, Roberto GOICOECHEA,ARG, Kurt TSCHENSCHER,GER,POR,BUL,POR, Otto GLORIA,BRA,true,3,JOSE PEREIRA,GK,
1608,,,,,,,,,,,,1966-07-13T19:30:00Z,Group 4,Roker Park Ground,Sunderland ,Italy,2,0,Chile, ,27199,1,0, Gottfried DIENST,SUI, Jim FINNEY,ENG, Rudolf KREITLEIN,GER,ITA,CHI,ITA, Edmondo FABBRI,ITA,true,1,Enrico ALBERTOSI,GK,
1609,,,,,,,,,,,,1966-07-15T19:30:00Z,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1,1,Chile, ,13792,0,1, Aly Hussein KANDIL,EGY, William CRAWFORD,SCO, Jim FINNEY,ENG,PRK,CHI,PRK, Rye Hyun MYUNG,PRK,true,1,LEE Chang Myung,GK,
1610,,,,,,,,,,,,1966-07-20T19:30:00Z,Group 4,Roker Park Ground,Sunderland ,Soviet Union,2,1,Chile, ,16027,1,1, John ADAIR,NIR, Pierre SCHWINTE,FRA, William CLEMENTS,ENG,URS,CHI,URS, Nikolai MOROZOV,URS,true,21,Anzor KAVAZASHVILI,GK,
1632,,,,,,,,,,,,,Group 1,Wembley Stadium,London ,England,2,0,France, ,98270,1,0, MALDONADO Arturo YAMASAKI,MEX, Karol GALBA,TCH, Dimitar RUMENTCHEV,BUL,ENG,FRA,ENG, Alf RAMSEY,ENG,true,1,Gordon BANKS,GK,
1633,3478,,,,,,,,,,,1966-07-30T15:00:00Z,Final,Wembley Stadium,London ,England,4,2,Germany FR,England win after extra time ,96924,0,0, Gottfried DIENST,SUI, Tofik BAKHRAMOV,URS, Karol GALBA,TCH,ENG,FRG,ENG, Alf RAMSEY,ENG,true,1,Gordon BANKS,GK,
1634,238,,,,,,,,,,,1966-07-16T19:30:00Z,Group 1,Wembley Stadium,London ,England,2,0,Mexico, ,92570,1,0, BELLO Concetto LO,ITA, Duk Ryong CHOI,PRK, Menachem ASHKENAZI,ISR,ENG,MEX,ENG, Alf RAMSEY,ENG,true,1,Gordon BANKS,GK,
1635,536,,,,,,,,,,,1966-07-26T19:30:00Z,Semi-finals,Wembley Stadium,London ,England,2,1,Portugal, ,94493,1,0, Pierre SCHWINTE,FRA, MALDONADO Arturo YAMASAKI,MEX, Konstantin ZECEVIC,YUG,ENG,POR,ENG, Alf RAMSEY,ENG,true,1,Gordon BANKS,GK,
1636,238,,,,,,,,,,,1966-07-11T19:30:00Z,Group 1,Wembley Stadium,London ,England,0,0,Uruguay, ,87148,0,0, Istvan ZSOLT,HUN, Tofik BAKHRAMOV,URS, Dimitar RUMENTCHEV,BUL,ENG,URU,ENG, Alf RAMSEY,ENG,true,1,Gordon BANKS,GK,
1637,,,,,,,,,,,,1966-07-20T19:30:00Z,Group 2,Villa Park,Birmingham ,Germany FR,2,1,Spain, ,42187,1,1, Armando MARQUES,BRA, Claudio VICUNA,CHI, Duk Ryong CHOI,PRK,FRG,ESP,FRG, Helmut SCHOEN,FRG,true,1,Hans TILKOWSKI,GK,
1641,,,,,,,,,,,,1966-07-15T19:30:00Z,Group 2,Hillsborough,Sheffield ,Spain,2,1,Switzerland, ,32028,0,1, Tofik BAKHRAMOV,URS, Istvan ZSOLT,HUN, Hugh PHILLIPS,SCO,ESP,SUI,ESP, Jose VILLALONGA,ESP,true,1,Jose IRIBAR,GK,
1650,,,,,,,,,,,,1966-07-13T19:30:00Z,Group 1,Wembley Stadium,London ,France,1,1,Mexico, ,69237,0,0, Menachem ASHKENAZI,ISR, CAMPOS Joaquim FERNANDES,POR, Karol GALBA,TCH,FRA,MEX,FRA, Henri GUERIN,FRA,true,1,Marcel AUBOUR,GK,
1653,,,,,,,,,,,,1966-07-15T19:30:00Z,Group 1,White City,London ,Uruguay,2,1,France, ,45662,2,1, Karol GALBA,TCH, Leo CALLAGHAN,WAL, Armando MARQUES,BRA,URU,FRA,URU, Ondino VIERA,URU,true,1,Ladislao MAZURKIEWICZ,GK,
1656,,,,,,,,,,,,1966-07-12T19:30:00Z,Group 2,Hillsborough,Sheffield ,Germany FR,5,0,Switzerland, ,36127,3,0, Hugh PHILLIPS,SCO, John ADAIR,NIR, Bertil LOEOEW,SWE,FRG,SUI,FRG, Helmut SCHOEN,FRG,true,1,Hans TILKOWSKI,GK,
1659,536,,,,,,,,,,,1966-07-25T19:30:00Z,Semi-finals,Goodison Park,Liverpool ,Germany FR,2,1,Soviet Union, ,38273,1,0, BELLO Concetto LO,ITA, Jose Maria CODESAL,URU, Juan GARDEAZABAL,ESP,FRG,URS,FRG, Helmut SCHOEN,FRG,true,1,Hans TILKOWSKI,GK,
1660,239,,,,,,,,,,,1966-07-23T15:00:00Z,Quarter-finals,Hillsborough,Sheffield ,Germany FR,4,0,Uruguay, ,40007,1,0, Jim FINNEY,ENG, Aly Hussein KANDIL,EGY, Hugh PHILLIPS,SCO,FRG,URU,FRG, Helmut SCHOEN,FRG,true,1,Hans TILKOWSKI,GK,
1675,238,,,,,,,,,,,1966-07-13T19:30:00Z,Group 3,Old Trafford Stadium,Manchester ,Portugal,3,1,Hungary, ,29886,1,0, Leo CALLAGHAN,WAL, Kevin HOWLEY,ENG, William CLEMENTS,ENG,POR,HUN,POR, Otto GLORIA,BRA,true,2,CARVALHO,GK,
1676,239,,,,,,,,,,,1966-07-23T15:00:00Z,Quarter-finals,Roker Park Ground,Sunderland ,Soviet Union,2,1,Hungary, ,26844,1,0, Juan GARDEAZABAL,ESP, Jose Maria CODESAL,URU, CAMPOS Joaquim FERNANDES,POR,URS,HUN,URS, Nikolai MOROZOV,URS,true,1,Lev YASHIN,GK,
1679,238,,,,,,,,,,,1966-07-19T19:30:00Z,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1,0,Italy, ,17829,1,0, Pierre SCHWINTE,FRA, John ADAIR,NIR, John TAYLOR,ENG,PRK,ITA,PRK, Rye Hyun MYUNG,PRK,true,1,LEE Chang Myung,GK,
1682,,,,,,,,,,,,1966-07-16T15:00:00Z,Group 4,Roker Park Ground,Sunderland ,Soviet Union,1,0,Italy, ,27793,0,0, Rudolf KREITLEIN,GER, William CRAWFORD,SCO, Aly Hussein KANDIL,EGY,URS,ITA,URS, Nikolai MOROZOV,URS,true,1,Lev YASHIN,GK,
1689,,,,,,,,,,,,1966-07-19T16:30:00Z,Group 1,Wembley Stadium,London ,Uruguay,0,0,Mexico, ,61112,0,0, Bertil LOEOEW,SWE, Claudio VICUNA,CHI, BELLO Concetto LO,ITA,URU,MEX,URU, Ondino VIERA,URU,true,1,Ladislao MAZURKIEWICZ,GK,
1702,239,,,,,,,,,,,1966-07-23T15:00:00Z,Quarter-finals,Goodison Park,Liverpool ,Portugal,5,3,Korea DPR, ,40248,2,3, Menachem ASHKENAZI,ISR, Karol GALBA,TCH, Pierre SCHWINTE,FRA,POR,PRK,POR, Otto GLORIA,BRA,true,3,JOSE PEREIRA,GK,
1709,3479,,,,,,,,,,,1966-07-28T19:30:00Z,Match for third place,Wembley Stadium,London ,Portugal,2,1,Soviet Union, ,87696,1,1, Kenneth DAGNALL,ENG, Kevin HOWLEY,ENG, Aly Hussein KANDIL,EGY,POR,URS,POR, Otto GLORIA,BRA,true,3,JOSE PEREIRA,GK,
1710,238,,,,,,,,,,,1966-07-12T19:30:00Z,Group 4,Ayresome Park,Middlesbrough ,Soviet Union,3,0,Korea DPR, ,23006,2,0, Juan GARDEAZABAL,ESP, Aly Hussein KANDIL,EGY, Gottfried DIENST,SUI,URS,PRK,URS, Nikolai MOROZOV,URS,true,21,Anzor KAVAZASHVILI,GK,
